customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST4953,Male,0,Yes,No,13,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.70328026509456,1128.5759670951343,No
CUST4954,Female,1,No,Yes,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.35264918908467,2524.013129066728,Yes
CUST4955,Female,0,Yes,No,16,No,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.46779588778497,1100.4785888991778,No
CUST4956,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,91.17446679976595,2841.8890474608806,Yes
CUST4957,Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),100.43556635533513,6738.055341129546,Yes
CUST4958,Male,0,No,Yes,38,Yes,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),55.08466364192252,2093.635366952854,No
CUST4959,Female,0,No,No,9,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),67.30198652788341,602.2734996734337,No
CUST4960,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),38.27559496400561,876.4398686306142,Yes
CUST4961,Female,0,Yes,No,57,No,No phone service,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),39.279506675768296,2241.680779859025,No
CUST4962,Male,1,No,Yes,68,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.10124240558483,5975.354554403769,Yes
CUST4963,Male,0,Yes,No,63,Yes,Yes,No,No,No,No,No internet service,No,Yes,Two year,Yes,Mailed check,28.607049839204954,1794.032923809572,No
CUST4964,Female,0,No,Yes,18,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,64.52230459499256,1174.2147776444376,No
CUST4965,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,97.67460346819666,690.4835122272895,Yes
CUST4966,Male,0,Yes,No,70,No,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),72.89599420344669,5102.692254911486,No
CUST4967,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),89.31544679671974,3488.7267414672488,Yes
CUST4968,Female,1,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,89.51301594634212,1076.1232402651067,No
CUST4969,Female,0,No,Yes,26,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),72.83157731805596,1911.6506199720595,No
CUST4970,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,82.2235132020118,70.49247601386674,Yes
CUST4971,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,82.30660856331578,1228.984216764659,Yes
CUST4972,Male,0,No,Yes,13,No,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,94.73350787232424,1233.576939126999,Yes
CUST4973,Male,1,Yes,No,16,No,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50.94517230808729,824.5107544146724,No
CUST4974,Female,0,No,No,59,Yes,No,No,No,No,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),34.91461560367122,2072.7931794087003,No
CUST4975,Male,1,Yes,Yes,69,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,76.94492202808402,5324.617063501378,No
CUST4976,Male,0,No,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.4631485785257,1615.86136772714,No
CUST4977,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.23576361207759,3915.1725013254845,Yes
CUST4978,Male,0,Yes,No,37,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,62.49532588931297,2310.571208138159,No
CUST4979,Female,0,No,No,63,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,48.9734697247918,3097.2152783483243,Yes
CUST4980,Female,0,No,No,5,Yes,No,DSL,No internet service,No,No,Yes,No,Yes,Two year,Yes,Electronic check,69.72402966175679,348.2429881496614,No
CUST4981,Male,0,Yes,No,59,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),66.05925707586796,3894.6111632593356,No
CUST4982,Female,0,No,Yes,48,Yes,Yes,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),57.46124598673248,2763.359525142516,No
CUST4983,Female,0,No,No,20,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,66.3853027627677,1323.8527413707436,Yes
CUST4984,Female,0,Yes,No,22,Yes,No phone service,DSL,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,62.513366005473515,1377.4391402146687,No
CUST4985,Female,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),94.29601342509469,5280.629520424994,Yes
CUST4986,Female,1,Yes,No,63,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Two year,Yes,Electronic check,77.61030603214118,4889.99596124978,No
CUST4987,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,98.77079123192559,2760.6661076160685,No
CUST4988,Male,0,No,No,26,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),73.76584451257357,1917.2204279573284,No
CUST4989,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,87.1517764630634,434.32572315038135,Yes
CUST4990,Female,0,No,Yes,20,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),86.28930891204277,1718.2014194302,Yes
CUST4991,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.2476239309676,5747.923982252454,Yes
CUST4992,Female,0,Yes,No,40,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),59.89864690266721,2381.4782326009854,No
CUST4993,Male,0,No,No,4,No,No,DSL,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,65.77671724918918,271.5944492001327,No
CUST4994,Female,1,No,Yes,14,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,73.88237275494377,1045.6555303116093,Yes
CUST4995,Female,0,No,No,20,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),79.93075844793233,1604.8479154464471,No
CUST4996,Female,0,Yes,No,57,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,71.9464632944586,4105.181054342629,Yes
CUST4997,Female,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),81.58292372895701,272.2954187834556,Yes
CUST4998,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,76.07054141584688,5168.396223879782,Yes
CUST4999,Female,0,No,No,6,Yes,No,No,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,31.971956218281903,191.09334963900795,Yes
CUST5000,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.02532933664075,2993.0608889922023,Yes
CUST5001,Male,0,No,No,35,Yes,Yes,No,No,No,No,Yes,No internet service,No,One year,No,Credit card (automatic),33.69513311965257,1179.7484701727624,No
CUST5002,Male,0,No,No,14,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.26702587229728,1174.8966437987128,Yes
CUST5003,Male,0,Yes,No,1,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No,One year,No,Bank transfer (automatic),82.69518925015038,92.08906099991795,Yes
CUST5004,Female,0,No,Yes,56,Yes,No,No,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,30.563117592003966,1707.0002443333483,No
CUST5005,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,99.52093730454138,392.8054545457312,No
CUST5006,Female,0,No,No,70,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,81.42301084792183,5703.156530286346,No
CUST5007,Female,1,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,85.28919679193609,2640.8212479272775,No
CUST5008,Female,1,Yes,Yes,71,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,101.31969110517701,7191.414910522328,Yes
CUST5009,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,92.08286420957603,3673.3125843736457,No
CUST5010,Female,0,Yes,No,41,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),71.01086655529478,2899.266192674301,Yes
CUST5011,Male,0,No,No,64,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.76142076063493,4919.2776074175445,No
CUST5012,Female,1,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,87.75497643734363,3425.807848128535,Yes
CUST5013,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,87.27185687489563,3245.7900343390293,No
CUST5014,Male,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,91.81104531481373,3748.433442431991,Yes
CUST5015,Female,0,No,No,36,Yes,Yes,No,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,32.99401353690907,1186.6825058621687,No
CUST5016,Female,1,Yes,No,55,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.55293414662313,4152.164078281101,No
CUST5017,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),68.04672752313013,4758.7795854613205,No
CUST5018,Male,1,No,No,54,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,One year,No,Credit card (automatic),60.84489848103166,3291.0416171794313,No
CUST5019,Female,0,No,Yes,53,Yes,No,No,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),29.562601086785598,1566.8782700315192,No
CUST5020,Female,0,No,Yes,21,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.36873468693616,1422.9541043388638,No
CUST5021,Male,0,Yes,No,26,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,76.90043272710341,1987.9688367888323,Yes
CUST5022,Female,0,Yes,No,46,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,68.76694041588546,3159.8446340560645,No
CUST5023,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Two year,No,Mailed check,89.77375188083494,3309.5652790916197,Yes
CUST5024,Female,0,No,No,38,Yes,Yes,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,59.725214371495035,2260.673241172933,No
CUST5025,Male,1,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.88441893814829,1357.5369061649722,Yes
CUST5026,Male,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,91.24469488608781,5939.10450632567,No
CUST5027,Male,0,No,No,60,No,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,89.97791485071902,5394.976572421794,No
CUST5028,Female,0,No,Yes,59,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),82.19464130320587,4851.11318634922,No
CUST5029,Female,1,No,No,7,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),93.67427152427017,634.630794591994,Yes
CUST5030,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.73588332079537,3564.1239290995854,No
CUST5031,Male,1,Yes,No,42,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.91833772037631,3776.0053479299527,No
CUST5032,Male,1,No,No,5,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,73.1806837796263,367.2450436721831,Yes
CUST5033,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.44777361165677,2259.3353720287214,No
CUST5034,Male,0,Yes,No,44,No,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),94.75702957731383,4172.10756821032,No
CUST5035,Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Electronic check,68.3419098627667,1487.7433748087806,Yes
CUST5036,Female,0,No,No,12,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,53.526580340156684,647.2561874643551,No
CUST5037,Female,1,No,No,67,Yes,No,DSL,No,No,No,No,No,No internet service,One year,No,Mailed check,53.43233041657801,3589.13028154235,No
CUST5038,Female,0,No,No,63,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),74.04007254210626,4648.134798797512,Yes
CUST5039,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Two year,Yes,Electronic check,103.00508206535328,2472.698052426494,Yes
CUST5040,Female,0,No,Yes,51,No,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,64.74980885712411,3288.2264744799863,No
CUST5041,Female,0,Yes,No,47,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),73.74352520254888,3475.426395435728,Yes
CUST5042,Male,1,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),92.22570522875316,5535.299353584681,Yes
CUST5043,Female,0,Yes,No,16,Yes,No phone service,No,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,35.76280641383674,570.874452499923,No
CUST5044,Male,0,Yes,No,39,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.04078554304782,3040.153660492116,No
CUST5045,Male,0,Yes,No,68,Yes,No phone service,DSL,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,69.03979275358193,4686.601153678046,Yes
CUST5046,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),85.99528612291135,2144.3238812615045,No
CUST5047,Female,0,No,Yes,55,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,90.36365964356393,4965.214720530236,No
CUST5048,Female,0,No,No,39,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.43859526023999,3609.027624288231,Yes
CUST5049,Female,0,No,Yes,67,No,No phone service,Fiber optic,No internet service,No,No,Yes,No,No,Two year,Yes,Mailed check,81.97111336424373,5492.025964055901,Yes
CUST5050,Female,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,89.4465912047716,623.7821155326076,No
CUST5051,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.96943793101786,6885.922141038993,Yes
CUST5052,Male,0,No,Yes,44,Yes,No,No,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,28.533582524865636,1269.6143001211344,No
CUST5053,Male,0,No,No,16,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),72.28775076138459,1166.6020509759762,Yes
CUST5054,Female,0,No,No,40,Yes,No,No,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Mailed check,28.29773732090586,1123.7699249122356,No
CUST5055,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.7014830343608,612.661496108549,Yes
CUST5056,Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),79.24977364965326,5470.100427935104,No
CUST5057,Male,0,No,No,23,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,81.96892028868152,1897.4153981274324,No
CUST5058,Male,0,Yes,No,72,Yes,Yes,No,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),31.049500674200235,2247.7992277214325,Yes
CUST5059,Male,1,No,No,10,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),36.06562606212353,359.5176904985934,Yes
CUST5060,Female,0,Yes,Yes,34,No,Yes,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),73.15844188662132,2474.0332611192093,No
CUST5061,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,86.9076619004584,2437.9779517738766,No
CUST5062,Female,0,No,No,7,Yes,No,No,No,No,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),29.54252323660108,224.37380538520085,Yes
CUST5063,Male,0,Yes,No,16,No,No,Fiber optic,No,No internet service,No internet service,No,No,No,One year,Yes,Credit card (automatic),75.22627877686377,1196.4691660700512,No
CUST5064,Male,0,No,No,70,No,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),73.05464483713882,5114.075633249756,No
CUST5065,Male,0,Yes,No,11,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,78.21656133982289,861.4654620002364,Yes
CUST5066,Male,0,Yes,No,49,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.04913731961584,4552.972412716205,No
CUST5067,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),77.4980270019712,1764.9330371010658,Yes
CUST5068,Female,0,Yes,No,36,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,77.32823682033258,2771.81266042645,Yes
CUST5069,Female,0,No,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,One year,No,Mailed check,83.61151784806756,840.940752389901,Yes
CUST5070,Male,0,Yes,No,58,Yes,Yes,No,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,33.03243221796486,1915.5428113626242,No
CUST5071,Male,0,Yes,Yes,54,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),64.69282116916668,3492.902942113193,Yes
CUST5072,Male,0,Yes,No,26,Yes,No,DSL,No,No internet service,No,Yes,No,Yes,One year,No,Credit card (automatic),71.44289960236021,1846.6546669937,No
CUST5073,Male,1,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,97.5737887980515,6440.881294238484,Yes
CUST5074,Female,0,No,Yes,59,Yes,No,No,No internet service,No,Yes,Yes,No,No internet service,Two year,Yes,Credit card (automatic),30.8386768395039,1822.1196464496857,No
CUST5075,Male,0,Yes,No,1,Yes,No,DSL,No internet service,No,No,No,No,Yes,Two year,No,Mailed check,63.33803430057412,57.89495937648071,No
CUST5076,Female,1,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.04123008917911,5497.427867424444,Yes
CUST5077,Male,0,No,No,17,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,One year,Yes,Electronic check,75.65337354976201,1282.4713796440662,No
CUST5078,Female,0,No,Yes,19,No,No,DSL,No internet service,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),55.53671661387757,1056.5697756091752,Yes
CUST5079,Male,0,No,No,62,No,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),92.36697399436363,5739.72708521828,Yes
CUST5080,Male,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),106.26523850237712,7537.257524115024,No
CUST5081,Female,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),94.21003181524166,115.76586746930717,No
CUST5082,Male,0,No,No,41,Yes,Yes,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,66.27575134483199,2749.925383737779,No
CUST5083,Male,0,No,No,27,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Two year,No,Electronic check,94.15149894275726,2548.7041911004762,No
CUST5084,Male,0,No,No,28,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),71.88004865016683,2023.2032480076366,Yes
CUST5085,Female,0,No,No,68,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No,One year,Yes,Credit card (automatic),83.29336192685993,5659.42681127607,No
CUST5086,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,82.72210968444347,2233.5484400038426,Yes
CUST5087,Male,0,Yes,Yes,59,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,71.70678799418049,4232.938862248036,Yes
CUST5088,Female,0,No,Yes,4,No,No,No,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),40.57239152059926,170.2498894807674,No
CUST5089,Female,0,No,No,14,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.913768566308065,866.6717117782428,Yes
CUST5090,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),86.57932497380324,6245.689661392122,No
CUST5091,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),82.68433118525223,2577.2482754909347,No
CUST5092,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,One year,No,Mailed check,79.12767857674851,4035.33815710712,No
CUST5093,Male,1,Yes,No,36,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.50868719722125,2495.0578260990546,No
CUST5094,Female,0,No,No,14,No,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,One year,No,Electronic check,91.78435892756978,1297.0813973266477,No
CUST5095,Male,0,No,Yes,40,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),85.61948149826442,3428.637458604982,Yes
CUST5096,Male,0,No,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.1794627321465,184.4337022766977,No
CUST5097,Female,0,Yes,No,52,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.103845606834,4157.3455978779075,No
CUST5098,Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.6891740750051,2515.317028582925,No
CUST5099,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),100.29790393020555,2004.1675545108105,Yes
CUST5100,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,74.81721563989093,4397.8697877413415,No
CUST5101,Female,0,No,No,63,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),68.23362784875528,4304.149548205013,Yes
CUST5102,Male,0,No,No,70,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.89923915902297,7140.32504401299,No
CUST5103,Female,0,No,No,46,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),70.22136224201941,3229.160496789399,No
CUST5104,Male,0,Yes,Yes,53,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,No,Mailed check,53.09431919016751,2815.713133659432,Yes
CUST5105,Male,0,No,No,30,Yes,No,No,No internet service,Yes,No,No,No,No,Two year,No,Mailed check,34.77319034366644,1058.2641018042882,No
CUST5106,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),61.18735630495343,981.6514612516216,No
CUST5107,Female,0,Yes,No,49,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.46137315061056,3015.788880839049,No
CUST5108,Female,1,Yes,Yes,6,No,No,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),37.986182782596195,229.66523817712513,Yes
CUST5109,Male,0,Yes,No,27,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,67.63768078159389,1840.4635387838457,No
CUST5110,Female,1,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.92523973609494,846.3796662608943,Yes
CUST5111,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),100.88800111184251,2636.897172380645,Yes
CUST5112,Female,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,58.97477909535788,713.5911942843111,No
CUST5113,Female,0,No,Yes,65,No,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.4827102564444,6150.396251824032,Yes
